-1.5308104e0 -4.1837201e0 2.402016e-9 2.402016e-9
-1.3267404e0 -4.1837201e0 4.303625e-9 4.303625e-9
-1.1226704e0 -4.1837201e0 7.09441e-9 7.09441e-9
-9.186005e-1 -4.1837201e0 1.076028e-8 1.076028e-8
-7.1453049e-1 -4.1837201e0 1.501617e-8 1.501617e-8
-5.1046048e-1 -4.1837201e0 1.9281e-8 1.9281e-8
-3.0639047e-1 -4.1837201e0 2.277892e-8 2.277892e-8
-1.0232047e-1 -4.1837201e0 2.476006e-8 2.476006e-8
1.0174954e-1 -4.1837201e0 2.47631e-8 2.47631e-8
3.0581955e-1 -4.1837201e0 2.27868e-8 2.27868e-8
5.0988956e-1 -4.1837201e0 1.929254e-8 1.929254e-8
7.1395956e-1 -4.1837201e0 1.50287e-8 1.50287e-8
9.1802957e-1 -4.1837201e0 1.077174e-8 1.077174e-8
1.12209958e0 -4.1837201e0 7.103569e-9 7.103569e-9
1.3261696e0 -4.1837201e0 4.310153e-9 4.310153e-9
1.5302396e0 -4.1837201e0 2.40625e-9 2.40625e-9
1.7343095e0 -4.1837201e0 1.235976e-9 1.235976e-9
1.9383795e0 -4.1837201e0 5.841432e-10 5.841432e-10
2.1424495e0 -4.1837201e0 2.540071e-10 2.540071e-10
2.3465195e0 -4.1837201e0 1.016243e-10 1.016243e-10
2.5505894e0 -4.1837201e0 3.741003e-11 3.741003e-11
2.7546594e0 -4.1837201e0 1.267073e-11 1.267073e-11
2.9587294e0 -4.1837201e0 3.948651e-12 3.948651e-12
3.1627994e0 -4.1837201e0 1.132178e-12 1.132178e-12
3.3668694e0 -4.1837201e0 2.986816e-13 2.986816e-13
3.5709393e0 -4.1837201e0 7.250081e-14 7.250081e-14
3.7750093e0 -4.1837201e0 1.619162e-14 1.619162e-14
3.9790793e0 -4.1837201e0 3.327165e-15 3.327165e-15
4.1831493e0 -4.1837201e0 6.290433e-16 6.290433e-16
4.3872192e0 -4.1837201e0 1.094244e-16 1.094244e-16
4.5912892e0 -4.1837201e0 1.75142e-17 1.75142e-17
4.7953592e0 -4.1837201e0 2.579164e-18 2.579164e-18
4.9994292e0 -4.1837201e0 3.494617e-19 3.494617e-19

-5.0e0 -3.9796501e0 1.838263e-18 1.838263e-18
-4.79593e0 -3.9796501e0 1.35702e-17 1.35702e-17
-4.59186e0 -3.9796501e0 9.217343e-17 9.217343e-17
-4.38779e0 -3.9796501e0 5.760167e-16 5.760167e-16
-4.1837201e0 -3.9796501e0 3.312077e-15 3.312077e-15
-3.9796501e0 -3.9796501e0 1.752225e-14 1.752225e-14
-3.7755801e0 -3.9796501e0 8.529279e-14 8.529279e-14
-3.5715102e0 -3.9796501e0 3.819922e-13 3.819922e-13
-3.3674402e0 -3.9796501e0 1.574084e-12 1.574084e-12
-3.1633702e0 -3.9796501e0 5.968091e-12 5.968091e-12
-2.9593002e0 -3.9796501e0 2.081929e-11 2.081929e-11
-2.7552303e0 -3.9796501e0 6.682341e-11 6.682341e-11
-2.5511603e0 -3.9796501e0 1.973398e-10 1.973398e-10
-2.3470903e0 -3.9796501e0 5.362029e-10 5.362029e-10
-2.1430203e0 -3.9796501e0 1.3405e-9 1.3405e-9
-1.9389503e0 -3.9796501e0 3.08352e-9 3.08352e-9
